생년월일,연령,성별,휴대폰번호,이메일,주소,아이디,가입일,차량구분,구매한제품,친환경차,제품구매날짜,거래금액,거래방식,제품구매빈도,제품구매경로,제품출시년월,지역,고객세그먼트,Cluster
1965-09-17,60,여,(0116) 4960915,jayjenkins@outlook.com,인천광역시 부평구 부평대로 88,user928508,2024-06-02,소형 해치백,Pegas,False,2024-06-25,63596438,현금,3,오프라인,2022-12,아시아,1,4
1997-08-02,28,여,0118 496 0229,pwebb@birch.com,충청남도 천안시 서북구 불당로 48,user785785,2025-02-11,중형 SUV,Rio(pride),False,2025-02-26,42412556,신용카드,4,오프라인,2021-01,아시아,0,3
1977-10-15,48,여,(0113)4960090,vnewton@nelson-turner.biz,제주특별자치도 제주시 중앙로 230,user686602,2024-07-18,소형 해치백,Telluride,False,2024-07-30,38424788,계좌이체,2,오프라인,2019-10,아시아,3,1
1983-08-25,42,남,+44(0)3069990149,pturner@archer.com,세종특별자치시 나성북로 21,user642459,2024-06-05,픽업트럭,EV5,True,2024-06-21,21407622,계좌이체,1,온라인,2019-04,아시아,3,1
1983-06-05,42,여,029 2018 0831,vincentgordon@phillips.org,충청북도 청주시 상당구 상당로 82,user777777,2024-02-19,준대형 SUV,KX5,False,2024-03-06,19437460,현금,1,오프라인,2023-05,아시아,2,2
1973-12-11,52,남,+44113 496 0520,olivertom@ball-warner.com,전라북도 군산시 백릉로 300,user257547,2024-11-12,소형 해치백,K4,False,2024-12-06,43164088,현금,4,온라인,2023-08,아시아,0,3
1976-08-07,49,남,+441514960189,stanley76@gardner.net,세종특별자치시 나성북로 21,user598147,2025-02-22,준대형 SUV,EV6,True,2025-03-23,19366562,신용카드,1,온라인,2018-03,아시아,2,0
1984-09-06,41,남,0909 879 0063,jonesdavid@gmail.com,세종특별자치시 나성북로 21,user319509,2025-03-11,중형 세단,EV9,True,2025-03-28,41675174,계좌이체,2,오프라인,2020-07,아시아,3,1
1999-11-16,26,여,+4429 2018591,zhurst@yahoo.co.uk,인천광역시 부평구 부평대로 88,user224414,2024-11-22,소형 해치백,Carnival,False,2024-11-23,23744533,계좌이체,1,오프라인,2018-02,아시아,3,1
1966-06-08,59,여,+44151 4960177,claire07@outlook.com,대구광역시 달서구 월배로 200,user304603,2024-12-23,준대형 SUV,Seltos,False,2025-01-03,43271065,계좌이체,1,오프라인,2021-08,아시아,3,1
1970-05-26,55,남,(0118) 496 0921,uhartley@watts.com,대전광역시 서구 둔산대로 117,user225894,2024-04-14,대형 세단,KX3,False,2024-05-07,50285389,계좌이체,1,온라인,2018-04,아시아,1,5
1986-09-16,39,남,+44(0)1174960042,cameron16@bolton.org,서울특별시 종로구 종로1길 36,user604173,2024-09-14,대형 SUV,Seltos,False,2024-10-03,31084176,계좌이체,3,오프라인,2021-06,아시아,3,1
1982-05-17,43,남,0161 4960291,oliver52@gmail.com,인천광역시 부평구 부평대로 88,user874357,2024-06-07,중형 SUV,KX3,False,2024-06-30,59773771,계좌이체,3,오프라인,2020-05,아시아,1,5
1973-07-10,52,남,0909 879 0072,alexandra94@outlook.com,강원도 춘천시 중앙로 123,user947004,2023-01-12,픽업트럭,Sorento,False,2023-01-29,21605764,신용카드,3,오프라인,2018-02,아시아,2,0
1976-06-02,49,남,(020)74960570,marie35@patel.com,충청북도 청주시 상당구 상당로 82,user645922,2025-01-25,준대형 SUV,KX5,False,2025-02-14,37347734,계좌이체,3,오프라인,2018-06,아시아,3,1
1993-06-15,32,여,+44909 8790334,blackburnnicholas@yahoo.com,대구광역시 달서구 월배로 200,user815830,2023-07-01,대형 세단,Carnival,False,2023-07-21,55417284,계좌이체,1,온라인,2018-09,아시아,1,4
1995-03-21,30,여,+44(0)909 879 0192,hallalan@outlook.com,광주광역시 서구 상무중앙로 75,user233770,2023-09-08,대형 SUV,EV6,True,2023-09-22,68295170,현금,4,온라인,2021-02,아시아,0,3
1987-04-04,38,남,+44(0)116 4960881,batesjodie@hotmail.co.uk,강원도 춘천시 중앙로 123,user477834,2024-12-01,중형 SUV,Sorento,False,2024-12-17,21209988,신용카드,3,온라인,2018-11,아시아,2,0
1980-09-25,45,여,+44(0)116 496 0899,thomasgillian@hotmail.com,인천광역시 부평구 부평대로 88,user631755,2023-09-27,중형 SUV,Syros,False,2023-10-18,43598854,현금,1,온라인,2019-04,아시아,2,2
1980-06-01,45,여,+44(0)191 496 0401,julia40@chadwick.com,경기도 고양시 일산동구 중앙로 1036,user577103,2022-11-29,중형 SUV,K2,False,2022-12-20,49067947,현금,1,오프라인,2018-05,아시아,1,4
1994-06-29,31,여,+44161 496 0626,brenda27@brookes.co.uk,전라남도 목포시 하당로 110,user808377,2022-07-14,준대형 SUV,Cerato,False,2022-07-30,54587305,현금,1,온라인,2023-07,아시아,1,4
1978-11-16,47,여,(0151)4960660,maureentaylor@howard-duffy.com,전라북도 군산시 백릉로 300,user324266,2025-01-04,준중형 SUV,Carens MPV,False,2025-02-02,57805881,계좌이체,2,온라인,2023-04,아시아,1,4
1981-03-21,44,남,+44113 4960120,danielbull@gmail.com,대전광역시 서구 둔산대로 117,user729136,2024-10-18,대형 SUV,K3,False,2024-10-31,62974177,계좌이체,1,온라인,2022-09,아시아,1,5
1980-09-27,45,여,(0141) 496 0127,chelsea58@lane.com,경상남도 진주시 진주대로 500,user215251,2024-05-27,준중형 해치백,KX1,False,2024-06-04,68502298,신용카드,6,온라인,2021-03,아시아,0,3
1990-11-06,35,여,+44(0)1614960708,nbooth@davis-harding.com,서울특별시 종로구 종로1길 36,user942794,2025-01-04,준중형 SUV,Pegas,False,2025-01-12,23837531,계좌이체,1,오프라인,2020-05,아시아,3,1
1968-03-28,57,남,(0114) 496 0684,nelsonrachel@wong.com,울산광역시 남구 삼산로 198,user727651,2022-10-10,중형 SUV,Zhipao,False,2022-11-09,21879356,현금,1,온라인,2023-12,아시아,2,0
1975-08-10,50,남,01314960091,irene78@stevens.com,강원도 춘천시 중앙로 123,user878599,2025-02-16,소형 해치백,EV9,True,2025-03-17,39118209,계좌이체,1,온라인,2018-09,아시아,3,1
1984-07-15,41,남,+448081570476,marion43@brown-farmer.com,세종특별자치시 나성북로 21,user531736,2023-12-24,중형 세단,Forte,False,2024-01-23,27171263,신용카드,4,온라인,2019-09,아시아,0,3
1968-11-27,57,여,0115 4960087,stewart09@thompson.com,경상남도 진주시 진주대로 500,user399820,2024-07-15,준대형 세단,KX5,False,2024-07-19,47641015,현금,1,온라인,2020-12,아시아,1,4
1964-10-13,61,남,0114 496 0230,marilynbell@outlook.com,서울특별시 종로구 종로1길 36,user271586,2022-09-26,준중형 세단,Pegas,False,2022-10-07,67024513,계좌이체,1,온라인,2020-08,아시아,1,5
1977-08-01,48,여,0114 4960113,pmay@powell.biz,경기도 고양시 일산동구 중앙로 1036,user259581,2025-02-07,대형 세단,Sportage,False,2025-02-22,45170224,계좌이체,1,오프라인,2018-03,아시아,3,1
1966-06-15,59,여,+44(0)121 496 0690,amypearson@outlook.com,경상북도 포항시 남구 중앙로 210,user549444,2024-12-10,준중형 SUV,Syros,False,2024-12-15,60771430,현금,2,오프라인,2022-07,아시아,1,4
1987-04-12,38,여,0115 496 0871,michael44@smith-reed.biz,강원도 춘천시 중앙로 123,user641341,2024-07-15,픽업트럭,Forte,False,2024-07-17,40059137,신용카드,4,온라인,2023-05,아시아,0,3
1980-10-17,45,남,01154960892,ian06@outlook.com,전라북도 군산시 백릉로 300,user725870,2025-03-16,대형 SUV,Seltos,False,2025-03-22,63126447,현금,3,오프라인,2019-02,아시아,1,5
1966-06-20,59,여,+44(0)909 879 0393,jemma81@yahoo.com,경상북도 포항시 남구 중앙로 210,user691598,2024-09-27,준중형 SUV,Carnival,False,2024-10-16,28889248,계좌이체,2,오프라인,2023-03,아시아,3,1
1993-11-26,32,여,+44115 496 0691,elizabethturner@gmail.com,경기도 고양시 일산동구 중앙로 1036,user676612,2024-07-25,준대형 세단,EV9,True,2024-08-10,66460035,현금,2,오프라인,2023-03,아시아,1,4
1986-07-03,39,여,01632960781,scott89@farmer-bradley.net,세종특별자치시 나성북로 21,user632318,2025-02-23,픽업트럭,K4,False,2025-03-05,39202087,계좌이체,1,오프라인,2018-06,아시아,3,1
1970-08-15,55,남,+44(0)114 4960534,jacob42@hunt-robinson.org,광주광역시 서구 상무중앙로 75,user952282,2024-09-03,준대형 세단,Optima / K5,False,2024-09-05,44366112,계좌이체,6,오프라인,2018-06,아시아,0,3
1996-12-27,29,여,+44(0)113 4960383,harperbrian@gmail.com,광주광역시 서구 상무중앙로 75,user650834,2024-12-30,대형 SUV,Seltos,False,2025-01-14,64121910,신용카드,1,온라인,2018-10,아시아,1,4
1979-12-21,46,남,01164960013,scottchapman@smith.com,제주특별자치도 제주시 중앙로 230,user338887,2023-12-08,소형 해치백,Carnival,False,2023-12-23,22256348,계좌이체,4,온라인,2023-11,아시아,0,3
1983-10-27,42,남,020 74960606,williamstracy@yahoo.co.uk,세종특별자치시 나성북로 21,user464814,2024-12-26,준중형 SUV,Telluride,False,2025-01-21,43850643,현금,1,온라인,2021-09,아시아,2,0
1967-01-26,58,여,+44113 496 0583,ehart@smith.com,전라북도 군산시 백릉로 300,user777748,2023-12-26,중형 세단,C'eed,False,2024-01-13,55599295,현금,2,온라인,2020-04,아시아,1,4
1972-02-26,53,여,+44114 4960610,george51@yahoo.com,서울특별시 종로구 종로1길 36,user553187,2025-02-07,대형 SUV,Carens MPV,False,2025-02-23,41130651,계좌이체,1,오프라인,2019-03,아시아,3,1
1973-11-18,52,남,+44(0)9098790526,prattleanne@hotmail.co.uk,경기도 고양시 일산동구 중앙로 1036,user741493,2024-02-21,중형 세단,C'eed,False,2024-03-16,46865693,현금,1,오프라인,2022-08,아시아,1,5
1981-07-17,44,여,+44131 4960806,fbarnett@ali.com,충청북도 청주시 상당구 상당로 82,user775232,2023-05-20,픽업트럭,Forte,False,2023-05-27,24276683,계좌이체,4,오프라인,2023-08,아시아,0,3
1973-01-30,52,여,+44(0)1614960985,tony14@sims.org,인천광역시 부평구 부평대로 88,user254893,2022-07-14,준중형 세단,Optima / K5,False,2022-07-17,43288511,신용카드,2,온라인,2020-03,아시아,2,2
1975-11-11,50,여,+44(0)121 4960904,billy76@hotmail.co.uk,강원도 춘천시 중앙로 123,user564071,2024-12-09,중형 SUV,Forte,False,2024-12-19,41161641,현금,1,온라인,2023-07,아시아,2,2
1975-11-20,50,남,+44(0)306 999 0419,shanebarnes@gmail.com,경기도 고양시 일산동구 중앙로 1036,user711670,2022-06-14,픽업트럭,Forte,False,2022-07-03,39659216,신용카드,4,오프라인,2018-10,아시아,0,3
1970-03-11,55,남,(0808) 1570280,hollie17@yahoo.com,광주광역시 서구 상무중앙로 75,user666345,2025-01-04,준중형 세단,K2,False,2025-01-13,57740466,현금,5,온라인,2023-12,아시아,0,3
1987-06-28,38,남,(0141)4960432,lewiskathryn@may-roberts.com,울산광역시 남구 삼산로 198,user895182,2023-12-08,준중형 해치백,KX5,False,2024-01-04,40786316,계좌이체,2,오프라인,2020-12,아시아,3,1
1970-08-08,55,남,+44(0)115 496 0358,carl09@hotmail.com,제주특별자치도 제주시 중앙로 230,user684434,2023-03-27,준대형 세단,Seltos,False,2023-04-23,50628975,계좌이체,1,온라인,2018-12,아시아,1,5
1971-07-28,54,여,+44289018808,joannafowler@stevens-chadwick.co.uk,경기도 고양시 일산동구 중앙로 1036,user903451,2025-01-22,준중형 해치백,EV9,True,2025-02-08,49820709,현금,1,오프라인,2023-12,아시아,1,4
1997-03-25,28,남,+441632 960 659,derekharris@gmail.com,대구광역시 달서구 월배로 200,user781284,2024-12-31,준대형 세단,Sorento,False,2025-01-12,43264002,현금,3,오프라인,2022-03,아시아,0,3
1983-04-12,42,남,+44(0)28 9018552,bjohnston@hotmail.co.uk,서울특별시 종로구 종로1길 36,user903429,2024-11-15,중형 SUV,C'eed,False,2024-11-17,50601083,계좌이체,1,온라인,2022-03,아시아,1,5
1964-11-18,61,여,+44289018004,cliffordbarber@yahoo.co.uk,서울특별시 종로구 종로1길 36,user986085,2024-02-15,픽업트럭,Rio(pride),False,2024-03-08,33037060,현금,1,온라인,2021-04,아시아,2,2
1974-06-26,51,여,01314960599,yvonne27@hotmail.com,대구광역시 달서구 월배로 200,user807811,2025-02-26,준중형 SUV,Forte,False,2025-03-04,56137662,계좌이체,1,온라인,2023-05,아시아,1,4
1971-09-14,54,남,(0141) 4960931,martyn64@stanley.biz,경기도 고양시 일산동구 중앙로 1036,user903967,2024-08-22,소형 해치백,Carnival,False,2024-09-06,25980805,신용카드,1,오프라인,2020-10,아시아,2,0
1985-04-16,40,여,(028) 9018 0418,roger65@outlook.com,충청북도 청주시 상당구 상당로 82,user156032,2023-07-23,대형 세단,Cerato,False,2023-07-30,39094594,신용카드,4,오프라인,2022-06,아시아,0,3
1974-12-04,51,여,+441632 960951,gcross@gmail.com,경상북도 포항시 남구 중앙로 210,user645348,2025-03-02,소형 해치백,K4,False,2025-03-19,54772156,계좌이체,4,오프라인,2021-12,아시아,0,3
1967-03-26,58,여,01914960026,shaunsmith@gmail.com,충청북도 청주시 상당구 상당로 82,user798162,2024-06-02,준대형 SUV,Sportage,False,2024-06-22,59253844,계좌이체,3,온라인,2018-09,아시아,1,4
1985-09-22,40,남,0808 1570204,greenkevin@khan-carroll.com,부산광역시 동래구 충렬대로 237,user523845,2024-08-07,소형 해치백,C'eed CUV,False,2024-08-18,20988873,현금,1,온라인,2022-07,아시아,2,0
1996-05-01,29,여,+441314960392,johnsonsimon@white-scott.com,대구광역시 달서구 월배로 200,user474107,2023-12-07,중형 SUV,K4,False,2024-01-06,29978186,계좌이체,1,온라인,2018-07,아시아,3,1
1972-10-25,53,남,01632 960 117,jayne62@price.biz,경기도 고양시 일산동구 중앙로 1036,user161031,2024-03-31,준중형 SUV,Pegas,False,2024-04-20,23243571,계좌이체,1,오프라인,2018-10,아시아,3,1
1973-01-13,52,남,+441134960802,brookslee@nicholson-nolan.net,울산광역시 남구 삼산로 198,user881654,2024-08-25,준중형 세단,K3,False,2024-09-08,28131714,계좌이체,1,온라인,2019-04,아시아,3,1
1973-10-02,52,여,0191 498 0270,ihewitt@moore-read.org,인천광역시 부평구 부평대로 88,user691152,2022-05-30,준대형 SUV,Forte,False,2022-06-12,29954503,현금,1,온라인,2020-10,아시아,2,2
1978-08-15,47,여,+44(0)131 496 0188,guy76@armstrong-williams.co.uk,인천광역시 부평구 부평대로 88,user309346,2024-12-31,픽업트럭,Telluride,False,2025-01-05,19529433,계좌이체,2,온라인,2021-02,아시아,3,1
1998-07-03,27,여,+44808 157 0768,lauren84@watts.com,대전광역시 서구 둔산대로 117,user898397,2023-10-01,준대형 세단,Sonet,False,2023-10-02,36545983,신용카드,1,온라인,2021-05,아시아,2,2
1972-01-09,53,남,(029) 2018 0472,taylorcharles@parker-rose.com,전라남도 목포시 하당로 110,user817099,2024-06-21,대형 세단,Seltos,False,2024-07-07,24652143,신용카드,1,온라인,2018-01,아시아,2,0
1993-12-06,32,남,0115 496 0367,mohammadjohnson@hotmail.co.uk,충청북도 청주시 상당구 상당로 82,user855789,2025-01-28,준대형 SUV,EV5,True,2025-02-05,64330202,현금,1,온라인,2021-03,아시아,1,5
1986-03-04,39,남,(028)9018211,jwong@gmail.com,경기도 고양시 일산동구 중앙로 1036,user566480,2025-03-21,대형 세단,Optima / K5,False,2025-03-28,27096681,현금,5,오프라인,2020-10,아시아,0,3
1967-12-22,58,여,+44(0)3069990783,spencerbethany@yahoo.co.uk,경상남도 진주시 진주대로 500,user465471,2025-02-21,대형 SUV,Carnival,False,2025-03-04,33334130,현금,2,오프라인,2018-03,아시아,2,2
1982-10-12,43,여,(0909) 879 0118,jadedixon@hotmail.co.uk,대전광역시 서구 둔산대로 117,user489427,2024-08-09,준중형 세단,C'eed,False,2024-08-24,54219494,계좌이체,2,온라인,2022-02,아시아,1,4
1987-07-19,38,여,(0131) 496 0763,morrisann@yahoo.com,대전광역시 서구 둔산대로 117,user367234,2024-12-28,대형 SUV,C'eed,False,2025-01-23,57595154,현금,1,오프라인,2020-05,아시아,1,4
1965-08-25,60,여,+441632 960377,garry25@curtis.co.uk,경상남도 진주시 진주대로 500,user306313,2025-01-23,대형 SUV,C'eed CUV,False,2025-02-08,63704356,계좌이체,1,온라인,2020-07,아시아,1,4
1978-03-01,47,여,+441144960235,tracyoliver@hotmail.com,경상남도 진주시 진주대로 500,user430021,2025-02-28,대형 세단,EV6,True,2025-03-23,57124504,계좌이체,1,온라인,2019-03,아시아,1,4
1980-03-03,45,여,(0115) 496 0591,bethan18@robinson.org,광주광역시 서구 상무중앙로 75,user829256,2024-11-25,준대형 SUV,Rio(pride),False,2024-12-23,33002818,신용카드,2,온라인,2020-07,아시아,2,2
1971-02-23,54,여,+44(0)1632 960320,zbrown@bates.com,전라남도 목포시 하당로 110,user975145,2024-12-19,중형 SUV,C'eed,False,2025-01-14,67838989,신용카드,4,오프라인,2021-02,아시아,0,3
1980-08-29,45,여,(0151)4960980,sophie00@yahoo.co.uk,강원도 춘천시 중앙로 123,user865033,2023-12-04,픽업트럭,KX1,False,2023-12-17,46991947,신용카드,5,오프라인,2022-02,아시아,0,3
1983-03-01,42,여,+441174960011,yjones@young-khan.com,강원도 춘천시 중앙로 123,user532143,2024-08-04,대형 SUV,C'eed,False,2024-08-21,19356390,신용카드,1,오프라인,2022-03,아시아,2,2
1985-05-07,40,여,+44(0)116 4960491,jasmine61@hotmail.co.uk,대전광역시 서구 둔산대로 117,user970549,2024-07-05,대형 SUV,K3,False,2024-07-08,37107232,현금,2,온라인,2023-12,아시아,2,2
1968-09-27,57,여,+44808 1570507,ihill@daly.info,대전광역시 서구 둔산대로 117,user960192,2024-10-27,픽업트럭,Optima / K5,False,2024-11-13,37584270,계좌이체,3,온라인,2023-12,아시아,3,1
1972-10-01,53,남,(029) 2018 0824,whitepatrick@outlook.com,전라남도 목포시 하당로 110,user769870,2024-10-21,대형 세단,Pegas,False,2024-11-03,33090156,신용카드,1,온라인,2022-04,아시아,2,0
1979-10-21,46,여,01632960313,elizabeth21@mistry.com,인천광역시 부평구 부평대로 88,user209503,2024-02-20,준대형 SUV,Carens MPV,False,2024-03-16,55906883,현금,1,온라인,2020-12,아시아,1,4
1995-08-08,30,남,+449098790464,williamjones@outlook.com,광주광역시 서구 상무중앙로 75,user605495,2024-09-21,픽업트럭,KX5,False,2024-10-16,20692193,신용카드,4,온라인,2023-07,아시아,0,3
1983-02-25,42,여,(0808) 157 0816,eric12@gmail.com,전라북도 군산시 백릉로 300,user867480,2023-11-09,픽업트럭,Sorento,False,2023-11-23,62661097,신용카드,2,온라인,2019-06,아시아,1,4
1971-08-11,54,남,0131 496 0754,sandra96@adams.net,서울특별시 종로구 종로1길 36,user447536,2024-08-20,중형 SUV,Zhipao,False,2024-09-08,52146080,신용카드,4,오프라인,2023-06,아시아,0,3
1997-10-27,28,남,+44(0)29 2018 0973,kirsty89@barnett-allen.com,서울특별시 종로구 종로1길 36,user650776,2024-09-11,중형 세단,Optima / K5,False,2024-10-09,39005282,계좌이체,1,온라인,2023-05,아시아,3,1
